levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'ip': '172.19.100.83', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'alert_time': 'None', 'ma_user': '张三', 'kpi_assortment': None, 'monitor_version': '1.1', 'service_object': None, 'customer_code': 'dcits', 'kpi_name': '网络流量超阀值', 'identity_code': None, 'business_system': 'ESB、CSB多平台业务系统', 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'ma_mobile': '12938457009', 'sn': 'RIEO302-039', 'ma_dept': '运维部', 'kpi_value': '297484', 'monitor_code': 'itsSmart', 'ma_email': 'zhangsan@customer.com', 'factory_name': 'HP', 'city': None, 'model_name': 'DL388G9'} - [12/Jul/2018 03:54:54]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'sn': 'RIEO302-039', 'factory_name': 'HP', 'kpi_name': '网络流量超阀值', 'monitor_code': 'itsSmart', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'city': None, 'monitor_version': '1.1', 'kpi_value': '297484', 'alert_time': '2018-07-12 04:13:22', 'service_object': None, 'ma_email': 'zhangsan@customer.com', 'kpi_assortment': None, 'ma_user': '张三', 'ma_dept': '运维部', 'identity_code': None, 'ma_mobile': '12938457009', 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'customer_code': 'dcits', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统'} - [12/Jul/2018 04:13:22]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'sn': 'RIEO302-039', 'factory_name': 'HP', 'kpi_name': '网络流量超阀值', 'monitor_code': 'itsSmart', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'city': None, 'monitor_version': '1.1', 'kpi_value': '297484', 'alert_time': '2018-07-12 04:13:22', 'service_object': None, 'ma_email': 'zhangsan@customer.com', 'kpi_assortment': None, 'ma_user': '张三', 'ma_dept': '运维部', 'identity_code': None, 'ma_mobile': '12938457009', 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'customer_code': 'dcits', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统'} - [12/Jul/2018 04:13:22]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'sn': 'RIEO302-039', 'factory_name': 'HP', 'kpi_name': '网络流量超阀值', 'monitor_code': 'itsSmart', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'city': None, 'monitor_version': '1.1', 'kpi_value': '297484', 'alert_time': '2018-07-12 04:13:22', 'service_object': None, 'ma_email': 'zhangsan@customer.com', 'kpi_assortment': None, 'ma_user': '张三', 'ma_dept': '运维部', 'identity_code': None, 'ma_mobile': '12938457009', 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'customer_code': 'dcits', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统'} - [12/Jul/2018 04:13:22]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'sn': 'RIEO302-039', 'factory_name': 'HP', 'kpi_name': '网络流量超阀值', 'monitor_code': 'itsSmart', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'city': None, 'monitor_version': '1.1', 'kpi_value': '297484', 'alert_time': '2018-07-12 04:13:22', 'service_object': None, 'ma_email': 'zhangsan@customer.com', 'kpi_assortment': None, 'ma_user': '张三', 'ma_dept': '运维部', 'identity_code': None, 'ma_mobile': '12938457009', 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'customer_code': 'dcits', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统'} - [12/Jul/2018 04:13:22]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'sn': 'RIEO302-039', 'factory_name': 'HP', 'kpi_name': '网络流量超阀值', 'monitor_code': 'itsSmart', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'city': None, 'monitor_version': '1.1', 'kpi_value': '297484', 'alert_time': '2018-07-12 04:13:25', 'service_object': None, 'ma_email': 'zhangsan@customer.com', 'kpi_assortment': None, 'ma_user': '张三', 'ma_dept': '运维部', 'identity_code': None, 'ma_mobile': '12938457009', 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'customer_code': 'dcits', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统'} - [12/Jul/2018 04:13:25]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'sn': 'RIEO302-039', 'factory_name': 'HP', 'kpi_name': '网络流量超阀值', 'monitor_code': 'itsSmart', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'city': None, 'monitor_version': '1.1', 'kpi_value': '297484', 'alert_time': '2018-07-12 04:13:25', 'service_object': None, 'ma_email': 'zhangsan@customer.com', 'kpi_assortment': None, 'ma_user': '张三', 'ma_dept': '运维部', 'identity_code': None, 'ma_mobile': '12938457009', 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'customer_code': 'dcits', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统'} - [12/Jul/2018 04:13:25]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'sn': 'RIEO302-039', 'factory_name': 'HP', 'kpi_name': '网络流量超阀值', 'monitor_code': 'itsSmart', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'city': None, 'monitor_version': '1.1', 'kpi_value': '297484', 'alert_time': '2018-07-12 04:13:25', 'service_object': None, 'ma_email': 'zhangsan@customer.com', 'kpi_assortment': None, 'ma_user': '张三', 'ma_dept': '运维部', 'identity_code': None, 'ma_mobile': '12938457009', 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'customer_code': 'dcits', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统'} - [12/Jul/2018 04:13:25]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'sn': 'RIEO302-039', 'factory_name': 'HP', 'kpi_name': '网络流量超阀值', 'monitor_code': 'itsSmart', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'city': None, 'monitor_version': '1.1', 'kpi_value': '297484', 'alert_time': '2018-07-12 04:13:25', 'service_object': None, 'ma_email': 'zhangsan@customer.com', 'kpi_assortment': None, 'ma_user': '张三', 'ma_dept': '运维部', 'identity_code': None, 'ma_mobile': '12938457009', 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'customer_code': 'dcits', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统'} - [12/Jul/2018 04:13:25]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'sn': 'RIEO302-039', 'factory_name': 'HP', 'kpi_name': '网络流量超阀值', 'monitor_code': 'itsSmart', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'city': None, 'monitor_version': '1.1', 'kpi_value': '297484', 'alert_time': '2018-07-12 04:13:25', 'service_object': None, 'ma_email': 'zhangsan@customer.com', 'kpi_assortment': None, 'ma_user': '张三', 'ma_dept': '运维部', 'identity_code': None, 'ma_mobile': '12938457009', 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'customer_code': 'dcits', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统'} - [12/Jul/2018 04:13:25]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'sn': 'RIEO302-039', 'factory_name': 'HP', 'kpi_name': '网络流量超阀值', 'monitor_code': 'itsSmart', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'city': None, 'monitor_version': '1.1', 'kpi_value': '297484', 'alert_time': '2018-07-12 04:13:28', 'service_object': None, 'ma_email': 'zhangsan@customer.com', 'kpi_assortment': None, 'ma_user': '张三', 'ma_dept': '运维部', 'identity_code': None, 'ma_mobile': '12938457009', 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'customer_code': 'dcits', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统'} - [12/Jul/2018 04:13:28]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'sn': 'RIEO302-039', 'factory_name': 'HP', 'kpi_name': '网络流量超阀值', 'monitor_code': 'itsSmart', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'city': None, 'monitor_version': '1.1', 'kpi_value': '297484', 'alert_time': '2018-07-12 04:13:28', 'service_object': None, 'ma_email': 'zhangsan@customer.com', 'kpi_assortment': None, 'ma_user': '张三', 'ma_dept': '运维部', 'identity_code': None, 'ma_mobile': '12938457009', 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'customer_code': 'dcits', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统'} - [12/Jul/2018 04:13:28]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'sn': 'RIEO302-039', 'factory_name': 'HP', 'kpi_name': '网络流量超阀值', 'monitor_code': 'itsSmart', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'city': None, 'monitor_version': '1.1', 'kpi_value': '297484', 'alert_time': '2018-07-12 04:13:28', 'service_object': None, 'ma_email': 'zhangsan@customer.com', 'kpi_assortment': None, 'ma_user': '张三', 'ma_dept': '运维部', 'identity_code': None, 'ma_mobile': '12938457009', 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'customer_code': 'dcits', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统'} - [12/Jul/2018 04:13:28]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'sn': 'RIEO302-039', 'factory_name': 'HP', 'kpi_name': '网络流量超阀值', 'monitor_code': 'itsSmart', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'city': None, 'monitor_version': '1.1', 'kpi_value': '297484', 'alert_time': '2018-07-12 04:13:28', 'service_object': None, 'ma_email': 'zhangsan@customer.com', 'kpi_assortment': None, 'ma_user': '张三', 'ma_dept': '运维部', 'identity_code': None, 'ma_mobile': '12938457009', 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'customer_code': 'dcits', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统'} - [12/Jul/2018 04:13:28]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'sn': 'RIEO302-039', 'factory_name': 'HP', 'kpi_name': '网络流量超阀值', 'monitor_code': 'itsSmart', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'city': None, 'monitor_version': '1.1', 'kpi_value': '297484', 'alert_time': '2018-07-12 04:13:28', 'service_object': None, 'ma_email': 'zhangsan@customer.com', 'kpi_assortment': None, 'ma_user': '张三', 'ma_dept': '运维部', 'identity_code': None, 'ma_mobile': '12938457009', 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'customer_code': 'dcits', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统'} - [12/Jul/2018 04:13:28]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'sn': 'RIEO302-039', 'factory_name': 'HP', 'kpi_name': '网络流量超阀值', 'monitor_code': 'itsSmart', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'city': None, 'monitor_version': '1.1', 'kpi_value': '297484', 'alert_time': '2018-07-12 04:13:32', 'service_object': None, 'ma_email': 'zhangsan@customer.com', 'kpi_assortment': None, 'ma_user': '张三', 'ma_dept': '运维部', 'identity_code': None, 'ma_mobile': '12938457009', 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'customer_code': 'dcits', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统'} - [12/Jul/2018 04:13:32]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'sn': 'RIEO302-039', 'factory_name': 'HP', 'kpi_name': '网络流量超阀值', 'monitor_code': 'itsSmart', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'city': None, 'monitor_version': '1.1', 'kpi_value': '297484', 'alert_time': '2018-07-12 04:13:32', 'service_object': None, 'ma_email': 'zhangsan@customer.com', 'kpi_assortment': None, 'ma_user': '张三', 'ma_dept': '运维部', 'identity_code': None, 'ma_mobile': '12938457009', 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'customer_code': 'dcits', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统'} - [12/Jul/2018 04:13:32]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'sn': 'RIEO302-039', 'factory_name': 'HP', 'kpi_name': '网络流量超阀值', 'monitor_code': 'itsSmart', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'city': None, 'monitor_version': '1.1', 'kpi_value': '297484', 'alert_time': '2018-07-12 04:13:32', 'service_object': None, 'ma_email': 'zhangsan@customer.com', 'kpi_assortment': None, 'ma_user': '张三', 'ma_dept': '运维部', 'identity_code': None, 'ma_mobile': '12938457009', 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'customer_code': 'dcits', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统'} - [12/Jul/2018 04:13:32]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'sn': 'RIEO302-039', 'factory_name': 'HP', 'kpi_name': '网络流量超阀值', 'monitor_code': 'itsSmart', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'city': None, 'monitor_version': '1.1', 'kpi_value': '297484', 'alert_time': '2018-07-12 04:13:32', 'service_object': None, 'ma_email': 'zhangsan@customer.com', 'kpi_assortment': None, 'ma_user': '张三', 'ma_dept': '运维部', 'identity_code': None, 'ma_mobile': '12938457009', 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'customer_code': 'dcits', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统'} - [12/Jul/2018 04:13:32]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'sn': 'RIEO302-039', 'factory_name': 'HP', 'kpi_name': '网络流量超阀值', 'monitor_code': 'itsSmart', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'city': None, 'monitor_version': '1.1', 'kpi_value': '297484', 'alert_time': '2018-07-12 04:13:32', 'service_object': None, 'ma_email': 'zhangsan@customer.com', 'kpi_assortment': None, 'ma_user': '张三', 'ma_dept': '运维部', 'identity_code': None, 'ma_mobile': '12938457009', 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'customer_code': 'dcits', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统'} - [12/Jul/2018 04:13:32]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'sn': 'RIEO302-039', 'factory_name': 'HP', 'kpi_name': '网络流量超阀值', 'monitor_code': 'itsSmart', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'city': None, 'monitor_version': '1.1', 'kpi_value': '297484', 'alert_time': '2018-07-12 04:13:35', 'service_object': None, 'ma_email': 'zhangsan@customer.com', 'kpi_assortment': None, 'ma_user': '张三', 'ma_dept': '运维部', 'identity_code': None, 'ma_mobile': '12938457009', 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'customer_code': 'dcits', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统'} - [12/Jul/2018 04:13:35]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'sn': 'RIEO302-039', 'factory_name': 'HP', 'kpi_name': '网络流量超阀值', 'monitor_code': 'itsSmart', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'city': None, 'monitor_version': '1.1', 'kpi_value': '297484', 'alert_time': '2018-07-12 04:13:35', 'service_object': None, 'ma_email': 'zhangsan@customer.com', 'kpi_assortment': None, 'ma_user': '张三', 'ma_dept': '运维部', 'identity_code': None, 'ma_mobile': '12938457009', 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'customer_code': 'dcits', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统'} - [12/Jul/2018 04:13:35]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'sn': 'RIEO302-039', 'factory_name': 'HP', 'kpi_name': '网络流量超阀值', 'monitor_code': 'itsSmart', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'city': None, 'monitor_version': '1.1', 'kpi_value': '297484', 'alert_time': '2018-07-12 04:13:35', 'service_object': None, 'ma_email': 'zhangsan@customer.com', 'kpi_assortment': None, 'ma_user': '张三', 'ma_dept': '运维部', 'identity_code': None, 'ma_mobile': '12938457009', 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'customer_code': 'dcits', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统'} - [12/Jul/2018 04:13:35]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'sn': 'RIEO302-039', 'factory_name': 'HP', 'kpi_name': '网络流量超阀值', 'monitor_code': 'itsSmart', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'city': None, 'monitor_version': '1.1', 'kpi_value': '297484', 'alert_time': '2018-07-12 04:13:35', 'service_object': None, 'ma_email': 'zhangsan@customer.com', 'kpi_assortment': None, 'ma_user': '张三', 'ma_dept': '运维部', 'identity_code': None, 'ma_mobile': '12938457009', 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'customer_code': 'dcits', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统'} - [12/Jul/2018 04:13:35]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'sn': 'RIEO302-039', 'factory_name': 'HP', 'kpi_name': '网络流量超阀值', 'monitor_code': 'itsSmart', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'city': None, 'monitor_version': '1.1', 'kpi_value': '297484', 'alert_time': '2018-07-12 04:13:35', 'service_object': None, 'ma_email': 'zhangsan@customer.com', 'kpi_assortment': None, 'ma_user': '张三', 'ma_dept': '运维部', 'identity_code': None, 'ma_mobile': '12938457009', 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'customer_code': 'dcits', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统'} - [12/Jul/2018 04:13:35]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'sn': 'RIEO302-039', 'factory_name': 'HP', 'kpi_name': '网络流量超阀值', 'monitor_code': 'itsSmart', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'city': None, 'monitor_version': '1.1', 'kpi_value': '297484', 'alert_time': '2018-07-12 04:13:38', 'service_object': None, 'ma_email': 'zhangsan@customer.com', 'kpi_assortment': None, 'ma_user': '张三', 'ma_dept': '运维部', 'identity_code': None, 'ma_mobile': '12938457009', 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'customer_code': 'dcits', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统'} - [12/Jul/2018 04:13:38]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'sn': 'RIEO302-039', 'factory_name': 'HP', 'kpi_name': '网络流量超阀值', 'monitor_code': 'itsSmart', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'city': None, 'monitor_version': '1.1', 'kpi_value': '297484', 'alert_time': '2018-07-12 04:13:38', 'service_object': None, 'ma_email': 'zhangsan@customer.com', 'kpi_assortment': None, 'ma_user': '张三', 'ma_dept': '运维部', 'identity_code': None, 'ma_mobile': '12938457009', 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'customer_code': 'dcits', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统'} - [12/Jul/2018 04:13:38]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'sn': 'RIEO302-039', 'factory_name': 'HP', 'kpi_name': '网络流量超阀值', 'monitor_code': 'itsSmart', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'city': None, 'monitor_version': '1.1', 'kpi_value': '297484', 'alert_time': '2018-07-12 04:13:38', 'service_object': None, 'ma_email': 'zhangsan@customer.com', 'kpi_assortment': None, 'ma_user': '张三', 'ma_dept': '运维部', 'identity_code': None, 'ma_mobile': '12938457009', 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'customer_code': 'dcits', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统'} - [12/Jul/2018 04:13:38]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'sn': 'RIEO302-039', 'factory_name': 'HP', 'kpi_name': '网络流量超阀值', 'monitor_code': 'itsSmart', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'city': None, 'monitor_version': '1.1', 'kpi_value': '297484', 'alert_time': '2018-07-12 04:13:38', 'service_object': None, 'ma_email': 'zhangsan@customer.com', 'kpi_assortment': None, 'ma_user': '张三', 'ma_dept': '运维部', 'identity_code': None, 'ma_mobile': '12938457009', 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'customer_code': 'dcits', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统'} - [12/Jul/2018 04:13:38]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'sn': 'RIEO302-039', 'factory_name': 'HP', 'kpi_name': '网络流量超阀值', 'monitor_code': 'itsSmart', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'city': None, 'monitor_version': '1.1', 'kpi_value': '297484', 'alert_time': '2018-07-12 04:13:38', 'service_object': None, 'ma_email': 'zhangsan@customer.com', 'kpi_assortment': None, 'ma_user': '张三', 'ma_dept': '运维部', 'identity_code': None, 'ma_mobile': '12938457009', 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'customer_code': 'dcits', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统'} - [12/Jul/2018 04:13:38]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'sn': 'RIEO302-039', 'factory_name': 'HP', 'kpi_name': '网络流量超阀值', 'monitor_code': 'itsSmart', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'city': None, 'monitor_version': '1.1', 'kpi_value': '297484', 'alert_time': '2018-07-12 04:13:41', 'service_object': None, 'ma_email': 'zhangsan@customer.com', 'kpi_assortment': None, 'ma_user': '张三', 'ma_dept': '运维部', 'identity_code': None, 'ma_mobile': '12938457009', 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'customer_code': 'dcits', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统'} - [12/Jul/2018 04:13:41]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'sn': 'RIEO302-039', 'factory_name': 'HP', 'kpi_name': '网络流量超阀值', 'monitor_code': 'itsSmart', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'city': None, 'monitor_version': '1.1', 'kpi_value': '297484', 'alert_time': '2018-07-12 04:13:41', 'service_object': None, 'ma_email': 'zhangsan@customer.com', 'kpi_assortment': None, 'ma_user': '张三', 'ma_dept': '运维部', 'identity_code': None, 'ma_mobile': '12938457009', 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'customer_code': 'dcits', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统'} - [12/Jul/2018 04:13:41]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'sn': 'RIEO302-039', 'factory_name': 'HP', 'kpi_name': '网络流量超阀值', 'monitor_code': 'itsSmart', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'city': None, 'monitor_version': '1.1', 'kpi_value': '297484', 'alert_time': '2018-07-12 04:13:41', 'service_object': None, 'ma_email': 'zhangsan@customer.com', 'kpi_assortment': None, 'ma_user': '张三', 'ma_dept': '运维部', 'identity_code': None, 'ma_mobile': '12938457009', 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'customer_code': 'dcits', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统'} - [12/Jul/2018 04:13:41]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'sn': 'RIEO302-039', 'factory_name': 'HP', 'kpi_name': '网络流量超阀值', 'monitor_code': 'itsSmart', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'city': None, 'monitor_version': '1.1', 'kpi_value': '297484', 'alert_time': '2018-07-12 04:13:41', 'service_object': None, 'ma_email': 'zhangsan@customer.com', 'kpi_assortment': None, 'ma_user': '张三', 'ma_dept': '运维部', 'identity_code': None, 'ma_mobile': '12938457009', 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'customer_code': 'dcits', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统'} - [12/Jul/2018 04:13:41]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'sn': 'RIEO302-039', 'factory_name': 'HP', 'kpi_name': '网络流量超阀值', 'monitor_code': 'itsSmart', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'city': None, 'monitor_version': '1.1', 'kpi_value': '297484', 'alert_time': '2018-07-12 04:13:41', 'service_object': None, 'ma_email': 'zhangsan@customer.com', 'kpi_assortment': None, 'ma_user': '张三', 'ma_dept': '运维部', 'identity_code': None, 'ma_mobile': '12938457009', 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'customer_code': 'dcits', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统'} - [12/Jul/2018 04:13:41]
levelname:INFO filename: take_data.py outputNumber: [108]  thread: MainThread output msg:  {'sn': 'RIEO302-039', 'factory_name': 'HP', 'kpi_name': '网络流量超阀值', 'monitor_code': 'itsSmart', 'model_name': 'DL388G9', 'ip': '172.19.100.83', 'city': None, 'monitor_version': '1.1', 'kpi_value': '297484', 'alert_time': '2018-07-12 04:13:44', 'service_object': None, 'ma_email': 'zhangsan@customer.com', 'kpi_assortment': None, 'ma_user': '张三', 'ma_dept': '运维部', 'identity_code': None, 'ma_mobile': '12938457009', 'alert_content': 'eth5网卡出流量为297484,超过40000,请关注.', 'customer_code': 'dcits', 'service_name': '44348e04dcaf410890af4efb0b76e10a', 'business_system': 'ESB、CSB多平台业务系统'} - [12/Jul/2018 04:13:44]
